filename,width,height,class,xmin,ymin,xmax,ymax
58e90ed18c603120_jpg.rf.a3edf28bdf2937caad43219428f2b163.jpg,416,416,Picture-frame,65,22,390,401
d9e1adb5a99907d9_jpg.rf.a4928c6ea67c8e813002d3e2f34cb60c.jpg,416,416,Picture-frame,85,11,311,400
5405e7adefcaaf26_jpg.rf.a62b05e4cffe88a3d73c9d6dee14fe5d.jpg,416,416,Picture-frame,33,74,404,357
0cf60c9b3373873c_jpg.rf.a5558bf025ff2045842a72b8c9a2e8ee.jpg,416,416,Picture-frame,57,0,284,205
532b24419bcf141c_jpg.rf.a5484deaf48d9ad68e62d73a6728e798.jpg,416,416,Picture-frame,42,38,373,385
8136413cc72f29f1_jpg.rf.a06a6d057e57f42925de069f7bc80262.jpg,416,416,Picture-frame,126,11,372,367
df1bb4027b48a976_jpg.rf.a58be0ed84a00664b740d4fee1e4b1b2.jpg,416,416,Picture-frame,123,118,341,364
113fd6f35e425c09_jpg.rf.a2c420ac1833c3ab91ac03ae91b1b1f0.jpg,416,416,Picture-frame,69,56,388,341
142f0f2cfe3e05ec_jpg.rf.a42226ab3ee2f3cda07df41f2ae35f05.jpg,416,416,Picture-frame,54,43,405,345
7f87e0551cfd91df_jpg.rf.a6299319683137643eab4bef2f3d220e.jpg,416,416,Picture-frame,99,73,330,312
80121d477a66a505_jpg.rf.a66eb588e46f69f49fc0fb282572000c.jpg,416,416,Picture-frame,135,6,368,175
b27dc6138943673f_jpg.rf.a57ddab79328584995742849e641f7f5.jpg,416,416,Picture-frame,175,80,357,313
c2671dac993e544d_jpg.rf.a593a235f5f9ad419ce65fd2e78fcd88.jpg,416,416,Picture-frame,18,134,181,303
a7fca7081944d958_jpg.rf.a6ba487500458fd4a55ec085ae44c6d0.jpg,416,416,Picture-frame,230,71,355,348
21c1c2a4a76416b8_jpg.rf.a5eee1ca61a12c4ce7dbe2ea200d3c9a.jpg,416,416,Picture-frame,67,10,333,372
4d5e34e396743f47_jpg.rf.a6f0bd188c0260769031a64405cb9d62.jpg,416,416,Picture-frame,26,35,387,386
d29e50db616c614e_jpg.rf.a831e29cffe4ee342dbd896a4f47b1c6.jpg,416,416,Picture-frame,65,16,371,360
2a7a3bb41b4123da_jpg.rf.a6c7527bcd3f394476d0a5737f995cb5.jpg,416,416,Picture-frame,55,20,362,298
2d4fca68a29551a7_jpg.rf.a73a2dce137da0ec2843463aab752587.jpg,416,416,Picture-frame,28,18,390,399
627fc312d0056b78_jpg.rf.a1c2fe4153f7d7410f30a14ba3b69149.jpg,416,416,Picture-frame,23,62,397,359
70f0ac4c3e4a926b_jpg.rf.a7e42861bf5754a56c5e1a1d418ad8e2.jpg,416,416,Picture-frame,234,107,289,256
933c1860ebb60869_jpg.rf.a76ae37c35af4b57ff22d295f50ad358.jpg,416,416,Picture-frame,5,43,393,389
01a897d2065233a6_jpg.rf.a9f159c469dfabf46e65447b0f3c04b1.jpg,416,416,Picture-frame,52,18,374,380
92caa201f2305553_jpg.rf.a7c6a301ec100ca5d5d08e941f03562c.jpg,416,416,Picture-frame,100,208,306,410
ebbd3b2d58420305_jpg.rf.a7e59caba6b85d13c3af1e1e2850067a.jpg,416,416,Picture-frame,83,52,391,376
e2d124d87fa557d1_jpg.rf.a6d6022496b5cf338a40a7d7e667c854.jpg,416,416,Picture-frame,16,15,245,374
7a5c4b8e730251db_jpg.rf.aa08c437982a9e204c0e64c0001c1838.jpg,416,416,Picture-frame,66,13,349,395
0b664bb405cf694a_jpg.rf.a80cc88e91933fe7d804260b7e753d1a.jpg,416,416,Picture-frame,108,47,361,403
f0c259f7deeddf70_jpg.rf.a835088cc530b3f5aa7c6f6a10260909.jpg,416,416,Picture-frame,25,41,126,336
c1eb064b674f120c_jpg.rf.a84474b6aad7c137137a67b7aae17b6e.jpg,416,416,Picture-frame,79,58,186,204
df4c14a8e2169eb3_jpg.rf.a9c93b43a4f0a973922633f48c441fe8.jpg,416,416,Picture-frame,86,55,406,408
5ae13701fc6c7850_jpg.rf.a95dace4fa23aa1d49f4a9055bf59252.jpg,416,416,Picture-frame,30,17,392,384
1a7582e2361b3a07_jpg.rf.a8508aab15bcef17cd3d4dd33bf9ac40.jpg,416,416,Picture-frame,120,106,284,304
e9e45016fac6bb06_jpg.rf.a898aa0df311839248a982b0c23ba229.jpg,416,416,Picture-frame,2,312,190,415
ee05366c38320048_jpg.rf.a9156cd783176d8c8da29785539c6d5f.jpg,416,416,Picture-frame,57,40,380,399
196c824e16c7b570_jpg.rf.aa32eee216c4c6d77dd474084d2557a2.jpg,416,416,Picture-frame,92,91,324,323
f335846dbb1da743_jpg.rf.aa4d10c8b8688ec70cc866280ee34821.jpg,416,416,Picture-frame,53,100,313,351
c7907595f7e0afc1_jpg.rf.aa2e67db8ca1a59eec4259c9e038129c.jpg,416,416,Picture-frame,75,0,379,339
5cef753b98da56cc_jpg.rf.ac2360d27fcfc1bd8c5d0083f517aab0.jpg,416,416,Picture-frame,101,65,336,399
ca628b36728c8558_jpg.rf.aa30eb3b7568b45a081f47619afc2047.jpg,416,416,Picture-frame,48,107,162,318
e63214f74993ab24_jpg.rf.abe2f34c7a347f3839d60de1586bac7e.jpg,416,416,Picture-frame,176,215,260,353
38e7ca186bdccbd1_jpg.rf.aaaf07b0fa3cda0dc855035a708f6ef0.jpg,416,416,Picture-frame,70,29,346,367
93f2f0db6c207e3a_jpg.rf.ac7c0b82a0067d748a3465ce8f689322.jpg,416,416,Picture-frame,39,132,369,306
beca79d1b64af602_jpg.rf.ab60435e61b3c9bc6bf96af535d5851e.jpg,416,416,Picture-frame,104,114,161,188
2594461281d5880d_jpg.rf.aa743fb10e696b5c6f46774d741b7fc0.jpg,416,416,Picture-frame,71,142,333,358
3f9db75223dfd20e_jpg.rf.ab0a6aaf740c31fc19f8150cdf200c4d.jpg,416,416,Picture-frame,160,50,256,166
5a6e4ac8e5898e92_jpg.rf.aa5a90291f337630c427aaa873843b40.jpg,416,416,Picture-frame,97,60,394,307
cabe97f631bba92c_jpg.rf.ac29a5a9e4bdbfbb4b940f9d7097d2eb.jpg,416,416,Picture-frame,33,75,254,268
89d56394879ee336_jpg.rf.acd1ea7bedf19e68ba94bc3f42c9c36a.jpg,416,416,Picture-frame,15,183,217,374
feb40b0986c28841_jpg.rf.ab461b054c508293a4617a8b3cd01c7c.jpg,416,416,Picture-frame,0,50,414,375
5f1deb733dda73f8_jpg.rf.ad3c30c6e3397fd2267412f136c857ed.jpg,416,416,Picture-frame,68,50,360,384
e9a327785cedcd4e_jpg.rf.abb763f99dd1bb174f9ede60296c2201.jpg,416,416,Picture-frame,338,115,401,226
5af9be2f3c6e1cdd_jpg.rf.acef3da4cb7b6f00b40c26c412b7a3f7.jpg,416,416,Picture-frame,143,102,283,247
1d713e300683340d_jpg.rf.ad3c29eea54b6380330c8aae004dc0b6.jpg,416,416,Picture-frame,93,11,317,146
496f59cf60f82d13_jpg.rf.aca16c3022c0e16cccadf587a48b90ae.jpg,416,416,Picture-frame,249,147,414,325
3ac37be0fb325a06_jpg.rf.ad3d89fa8ef859bcc4cfee80238355c9.jpg,416,416,Picture-frame,210,172,304,282
ab0344ef9f1a97af_jpg.rf.ada654e2f362960fa1839fb2b3cc10b0.jpg,416,416,Picture-frame,64,73,354,396
f9706f683d418d50_jpg.rf.add7760498c060e5bac27f1467bd0f11.jpg,416,416,Picture-frame,95,76,176,217
6a3d4a10101863bc_jpg.rf.ad11e3545f888e04f8ed74b7f7f279e6.jpg,416,416,Picture-frame,126,0,360,228
ec313b09723e970f_jpg.rf.aae50f2a7d6c524df41a0d41e0df9df3.jpg,416,416,Picture-frame,18,33,196,374
86078ce17ea74363_jpg.rf.add2ea6bde5fbe0432f7e6790902322a.jpg,416,416,Picture-frame,44,46,371,366
05e6def61ce99df2_jpg.rf.18e9d4f587afcfe153bb5f9d2813ba15.jpg,416,416,Picture-frame,38,0,382,382
9f59ae372d49c939_jpg.rf.194edee957422eeaa6f67b32e2e27a8a.jpg,416,416,Picture-frame,66,108,306,370
3e8e56f639a5db5b_jpg.rf.174bf9096ccc18b02a9606ebacee2f2d.jpg,416,416,Picture-frame,164,28,381,365
4bb6a3e26ad731a0_jpg.rf.19ce44a873ec904f2d093450f58c7125.jpg,416,416,Picture-frame,91,41,316,262
70c7e693f9573ee9_jpg.rf.17658b8e61cdbfc642b165698c903447.jpg,416,416,Picture-frame,112,62,259,372
7c525d611602f4d0_jpg.rf.194a2a986efec10ce861f3b07b61e2f7.jpg,416,416,Picture-frame,0,7,318,284
bd52b0ed46de0ace_jpg.rf.1862632f28e20089eb6b821152490bcf.jpg,416,416,Picture-frame,295,172,357,240
8256e0c838ce3228_jpg.rf.1751e643e2f4bb24ad7a0df2c7685689.jpg,416,416,Picture-frame,37,45,367,368
bc76a3ae50a9aa83_jpg.rf.19eb5c6ed52c7f4a107321664969090d.jpg,416,416,Picture-frame,51,14,395,406
eab6f92d8eb40798_jpg.rf.19591e28758f222ae1844cd43f0715da.jpg,416,416,Picture-frame,42,45,380,367
b005736b4c4e4e8c_jpg.rf.1ae9e0eabfab2bcefb6927e005015517.jpg,416,416,Picture-frame,85,89,330,334
03492f6b0716cfd7_jpg.rf.186a8ff0522d9c11d6bd33c4e96f1b4d.jpg,416,416,Picture-frame,87,0,326,404
b63479bdb8822b79_jpg.rf.194bd47391104965223ea3eb5242d50d.jpg,416,416,Picture-frame,32,83,399,326
f4ee986719972adc_jpg.rf.1aff09fdf785c6eee498fc1f30b691d7.jpg,416,416,Picture-frame,35,37,394,379
057913513f397753_jpg.rf.17b7e99526b8075b27cceede917d5e51.jpg,416,416,Picture-frame,210,127,361,276
a7d4b1f8ff3e3c39_jpg.rf.1a1b36a6c89d744ad47097559e95931c.jpg,416,416,Picture-frame,22,39,393,394
01e286323c740363_jpg.rf.1935e3cafabfb1f920fc385e7d40fda7.jpg,416,416,Picture-frame,99,33,332,363
d107a39ba7312a91_jpg.rf.1b70ae2009404e6e35e6ee023baa4bbe.jpg,416,416,Picture-frame,119,48,379,339
c045a7db4b217cd1_jpg.rf.1b403bed40bfc932c9c7c44cde7b856c.jpg,416,416,Picture-frame,10,25,389,385
a9c3f21e4eaaeb80_jpg.rf.1a52a9875546cf58c1e95570e0416611.jpg,416,416,Picture-frame,0,51,415,366
fd8ef72a5f6e7c8c_jpg.rf.19dac7d505441514d43fd6ba64b6c5ee.jpg,416,416,Picture-frame,274,162,396,255
a14a548c0b9e7b1f_jpg.rf.1bab62b4fd936ab6d79183cfd4c3bd87.jpg,416,416,Picture-frame,0,92,413,369
7552a404b4c1ad27_jpg.rf.1aae39a8a9c97d9f63c79de848a3516a.jpg,416,416,Picture-frame,115,5,362,399
174a950a3288d36c_jpg.rf.1a7f8abba662d99b3c0d0c0524d1b760.jpg,416,416,Picture-frame,71,78,173,266
7033731d608bd79f_jpg.rf.1b958541a3ead1934b3686c10d1cd58e.jpg,416,416,Picture-frame,87,108,331,310
219c7d6d1c59e808_jpg.rf.1bf654784040589f18012ef6b868774e.jpg,416,416,Picture-frame,63,42,332,346
00c9aa59305317be_jpg.rf.1bae450b8c1f57c2343654cc4503c890.jpg,416,416,Picture-frame,139,119,334,230
f92a0d6383cca2a0_jpg.rf.191ef1c67d5961af11cdff098e860f75.jpg,416,416,Picture-frame,105,108,250,297
eb1ab6ead431726e_jpg.rf.19fb3ce0125a34034008b2a0624c0754.jpg,416,416,Picture-frame,20,35,374,370
3f5995de67597139_jpg.rf.1c04670a7fc32e90841adeda97836a78.jpg,416,416,Picture-frame,131,15,250,99
0178db84d9bb5405_jpg.rf.1ccf035a24d54e9de4876aaeeee92680.jpg,416,416,Picture-frame,77,214,343,330
7765353471a49095_jpg.rf.1c9832760b5a96fe8b71cea493ae3d92.jpg,416,416,Picture-frame,50,56,360,355
4a4d7db468755934_jpg.rf.1cdf9b5f48f7f1cb4a19dc166a2dca8a.jpg,416,416,Picture-frame,22,21,392,383
1a4d2aad10898daa_jpg.rf.1cad0e52e49fe2f8473a5e2db63b7d07.jpg,416,416,Picture-frame,84,57,338,394
f27131d7fa0da4c6_jpg.rf.1d5368bb99febb1ba538aef2111f7d01.jpg,416,416,Picture-frame,161,54,260,232
05c95b020e947345_jpg.rf.1c8ca1dc6c99b2aea29a41d3347608ef.jpg,416,416,Picture-frame,72,15,344,396
badfd461a40e7b80_jpg.rf.1df2df22a44979f38caa7a73df5aaaf2.jpg,416,416,Picture-frame,271,106,379,333
1232680853fd181d_jpg.rf.1e2bac4663389a3f83efd666936ac508.jpg,416,416,Picture-frame,24,50,404,371
15142f994e6c1ffe_jpg.rf.1e8ac6d34a4e11e81a359023ba0823d1.jpg,416,416,Picture-frame,183,67,415,384
1a56e05fbb03e0b5_jpg.rf.1ed73283ffece11cd93b034056bdf1a5.jpg,416,416,Picture-frame,50,44,364,371
b8cfbe992ee9ea87_jpg.rf.1d0775914623dc17aef2c16ad41a51e7.jpg,416,416,Picture-frame,146,63,302,270
2aff520661838854_jpg.rf.1e596478b1364faf7c16e79ba94e0093.jpg,416,416,Picture-frame,183,40,312,108
5280d76fb24bb3bb_jpg.rf.1f24aee1debbc684b8773a898119eb64.jpg,416,416,Picture-frame,193,173,376,345
02e4f91999ccbf08_jpg.rf.1f43719d35eec14e6b00afff3ee868fb.jpg,416,416,Picture-frame,43,41,382,406
7efbc05cc5bf9be5_jpg.rf.1d84d69f10e050405df1faf549f6817d.jpg,416,416,Picture-frame,44,0,352,408
17623a603266224a_jpg.rf.1e1096a7fdc3097418470621e4e60282.jpg,416,416,Picture-frame,46,62,327,379
6b89a90b965fd2a9_jpg.rf.1ec15aef9748b27e509bfaf9bc504145.jpg,416,416,Picture-frame,57,48,362,339
9668480590adb644_jpg.rf.1f79631f12a26161edaf2476a33ac476.jpg,416,416,Picture-frame,51,13,253,314
dd77479df80b8b91_jpg.rf.1f4649e2c3b0fa274c2196214a200169.jpg,416,416,Picture-frame,58,54,382,357
09fa6c4f5a16784e_jpg.rf.210e6842af427e63a623b2c91ddea16e.jpg,416,416,Picture-frame,207,36,370,129
f0a52e3fb54b4095_jpg.rf.1effba8e0d8bed00bf201c5dc8908cdb.jpg,416,416,Picture-frame,0,50,415,364
029e926e56f6c683_jpg.rf.20d65b3d686b1d67d17bd0cea3eaa111.jpg,416,416,Picture-frame,96,71,340,373
9a3a8539ce55f205_jpg.rf.2106bb61f9bac4c30739a766d4e4590b.jpg,416,416,Picture-frame,83,7,358,379
4e56e6ca064f9b1c_jpg.rf.1ff827543038f14d74043dc52d4231e2.jpg,416,416,Picture-frame,263,0,353,175
f858fe8e3ea61ede_jpg.rf.202842308b2a01a71a6206e5fc5c5036.jpg,416,416,Picture-frame,94,78,330,309
6e9d7a352427ab75_jpg.rf.1ff9125cb4a3fff237fd57961cb684fe.jpg,416,416,Picture-frame,39,22,390,381
7fd18f004915ea9f_jpg.rf.21247821f6b6eaadbdffc6428bb775a6.jpg,416,416,Picture-frame,236,29,291,98
a4742194de441447_jpg.rf.20a522a5a39df61e38e73a40241a5d36.jpg,416,416,Picture-frame,127,39,310,341
5b0d8ec898d1214b_jpg.rf.20ee933eab7125fc20597754f5d435a7.jpg,416,416,Picture-frame,43,38,368,374
1a1aa8ab1788fc7c_jpg.rf.2103abda547a76c031223669df086bd0.jpg,416,416,Picture-frame,274,0,415,258
ff97407259a4ac8e_jpg.rf.1fbf0cef4738fccfdfafbca195f12b00.jpg,416,416,Picture-frame,37,50,364,353
966036667dcaed27_jpg.rf.1f747d2683d152da38cbdf34b5a3b7b7.jpg,416,416,Picture-frame,36,29,377,366
cd46a19da4c30cf6_jpg.rf.202c97e86226fc64b2604c0aef13bc3f.jpg,416,416,Picture-frame,37,88,378,374
a08f122552d5b258_jpg.rf.2130b12d30d03971e1e5800a45df014f.jpg,416,416,Picture-frame,292,0,401,162
347523352eecdb6d_jpg.rf.1dafbc7150ff836f8fa67a0f27a4bd56.jpg,416,416,Picture-frame,272,63,415,388
872f540225abc830_jpg.rf.21bb82379d8370bea1afbcc76aac533b.jpg,416,416,Picture-frame,26,77,396,401
c01ca2c796c7faf6_jpg.rf.20f0e22b9721a3f24fe0c764e2175309.jpg,416,416,Picture-frame,0,149,237,408
a05ae8e34956e980_jpg.rf.20f2656b3200c3151f32fb66b913c1f0.jpg,416,416,Picture-frame,161,171,223,311
1df3f07223f30cba_jpg.rf.213e593b1ef3afc8c532ac31b75235a5.jpg,416,416,Picture-frame,118,106,282,314
ef6074a660af9989_jpg.rf.213e66c8e61f802c3a50d0374992f5df.jpg,416,416,Picture-frame,249,91,405,386
2208046c1cdc74dc_jpg.rf.227698b069f551d213c79635f4cbeba1.jpg,416,416,Picture-frame,24,20,395,339
a8a909325cc99071_jpg.rf.227af10567da96304a3d3763d8eb1439.jpg,416,416,Picture-frame,37,126,378,385
96f6cf33f9c0aa9d_jpg.rf.22a15f9be74396178c2093af10e6b5d3.jpg,416,416,Picture-frame,25,26,408,340
c7df3c35964e64f5_jpg.rf.228125b9cab43e357e3caab77ccaabbf.jpg,416,416,Picture-frame,6,1,347,358
42493d5ca6eda60e_jpg.rf.22aa4df73f5f456993749aa4bdb0b454.jpg,416,416,Picture-frame,57,0,362,415
9efaf8a981a6d007_jpg.rf.23575e8f81fdc74ff2e77ca5004a2546.jpg,416,416,Picture-frame,197,230,293,363
cbe216607c494fc8_jpg.rf.22fbc49b74c3f19cf4e92517cc91b72c.jpg,416,416,Picture-frame,128,39,379,334
cde63e161c96abcf_jpg.rf.224c7daee05652947994f8a881a457eb.jpg,416,416,Picture-frame,68,47,347,375
0cdb743bac8b443e_jpg.rf.236240b49c54b5fcc816fdf5605f1f20.jpg,416,416,Picture-frame,23,117,296,302
0a842dc8356b023b_jpg.rf.22ecf896bb1d3cea8558f3ab7cde505c.jpg,416,416,Picture-frame,61,0,358,415
fc1312a591a71e9d_jpg.rf.23d3a43c3288bb389a5b3ae2e3810ded.jpg,416,416,Picture-frame,52,68,358,391
2ec7c6e55d2b8b82_jpg.rf.22f550796e5de4222e79df64f271c583.jpg,416,416,Picture-frame,140,133,252,214
9e7d243efb791008_jpg.rf.22c331d10f9b60f8cf916474fe19531c.jpg,416,416,Picture-frame,84,0,351,386
0845b0f560289212_jpg.rf.2422e2dc84503420f166fda6736cb6fb.jpg,416,416,Picture-frame,33,51,371,332
7f41840f4f5f6a7b_jpg.rf.22d973519590d0cec851a26accf38347.jpg,416,416,Picture-frame,16,20,366,355
55b964ef628d3aca_jpg.rf.2421639438cc2c977c493969c1b8035d.jpg,416,416,Picture-frame,112,86,293,292
f10939b83a65bf4e_jpg.rf.23da85f096167a9a8c8c29c18dfbd4d4.jpg,416,416,Picture-frame,39,63,404,394
659552b696b9be3a_jpg.rf.25984cdef8d5d45dabaf961f9866023d.jpg,416,416,Picture-frame,301,115,346,186
7ac2886f5de02d52_jpg.rf.249acf35b428ab6a7e9b6ba19f2700d5.jpg,416,416,Picture-frame,98,126,318,299
b50f400c46b69edf_jpg.rf.23af927510a5ab504bfb981bb45afb53.jpg,416,416,Picture-frame,63,15,342,406
010c36cfff680b69_jpg.rf.24e209330e9d514cdf44405aa7a44430.jpg,416,416,Picture-frame,25,102,373,394
cf88b65eb4ead5ca_jpg.rf.24e17774ca941559c2af49e92e3afef4.jpg,416,416,Picture-frame,57,137,186,342
7a6b4274c6ffc368_jpg.rf.23e8a03917cbae497d0c6a9bea8ae32b.jpg,416,416,Picture-frame,253,10,356,90
d6b8ee625a754247_jpg.rf.247724083dc0b20934ea18ab76d74f3c.jpg,416,416,Picture-frame,71,119,231,389
ae3b5f021d694d53_jpg.rf.259e264e1cdfc56fe9f918dc9c17b061.jpg,416,416,Picture-frame,82,8,355,357
5b617ad2113f0788_jpg.rf.2452c692faa0d92c8852a8e4f35562b5.jpg,416,416,Picture-frame,241,31,415,151
082bd9ce9d437d93_jpg.rf.26636af9a644a6a1436050cba75f7204.jpg,416,416,Picture-frame,57,70,229,386
e6e82fe0b0549c2c_jpg.rf.25d23fa5df295c7688afbddfc26325dd.jpg,416,416,Picture-frame,63,38,358,386
872a9c48b7ee8a72_jpg.rf.263b3e776ab220924927df63de916db1.jpg,416,416,Picture-frame,77,0,356,415
d0678d1727da1f7c_jpg.rf.258dd8cf88dbc72d1c2457e3bb685bdd.jpg,416,416,Picture-frame,24,10,344,385
6312cd44115d2c01_jpg.rf.26d86595a93b0174ba628ba102eef986.jpg,416,416,Picture-frame,80,136,347,348
5ed84b79208dec66_jpg.rf.23b3554e23ecb3b6173adda008861360.jpg,416,416,Picture-frame,65,105,122,207
44fe413142747513_jpg.rf.264bc2852d27bb759afb00c6d2324510.jpg,416,416,Picture-frame,48,77,406,398
f2be8a2ba723e43a_jpg.rf.256746a292b9dc249654d7e95173e54f.jpg,416,416,Picture-frame,50,18,370,366
61c5186d77ff078e_jpg.rf.26cf9ca632bbb02daef3ef58d75e7fe8.jpg,416,416,Picture-frame,70,21,361,312
15c67001b25d2587_jpg.rf.24ec641b815c98d309e3880a735c2bf9.jpg,416,416,Picture-frame,19,28,336,382
3f2685e220c7cf3c_jpg.rf.270c673b2219f5cb497eaced9775920a.jpg,416,416,Picture-frame,54,67,358,372
6faa565affadfa24_jpg.rf.26d3eef99b1eff2f2cb6bdabfb82cd5e.jpg,416,416,Picture-frame,77,63,365,385
d95a9fa4ba0271a5_jpg.rf.2602f013f713568b8b1c31f718b3aeb6.jpg,416,416,Picture-frame,345,224,390,304
c02847f421d3da83_jpg.rf.279d39eaaa81c9ad0651b2a3ec21d81e.jpg,416,416,Picture-frame,2,69,255,354
c1e01aaab3ff338d_jpg.rf.2710c06f343b19a7cac0c33e16efc15f.jpg,416,416,Picture-frame,80,85,355,400
31f51bf15471a8df_jpg.rf.26e093be82747df3c1ac57c6ca29fd35.jpg,416,416,Picture-frame,45,12,389,382
2d314b841feb7338_jpg.rf.287896828ed782952e4c304bb9ce2380.jpg,416,416,Picture-frame,67,19,341,398
84e781cb7eacf467_jpg.rf.28360d9a04ac7f25f2ea2fb5bc1e50a0.jpg,416,416,Picture-frame,24,15,389,393
10d84b64b1263c28_jpg.rf.276049671fb247d71955b47ba9459e5d.jpg,416,416,Picture-frame,174,37,377,262
f5cb33a0213efa24_jpg.rf.277a65ff904c78bb8cebbb17e9e8632d.jpg,416,416,Picture-frame,108,54,273,269
f9347fc516cd1371_jpg.rf.28599971ccf9d31bcd8d0338aba017de.jpg,416,416,Picture-frame,107,0,278,203
1f7a2e6f4c362b4d_jpg.rf.27fec92b4fe2319031ec3598068e5cd9.jpg,416,416,Picture-frame,79,20,331,415
0627cd67477666cf_jpg.rf.27c6db6ba665342e777e8674f6e33ab3.jpg,416,416,Picture-frame,10,37,406,376
bed9a7df35f2fd6b_jpg.rf.28f78c1fdcdfaffa5c0ca98abc64983b.jpg,416,416,Picture-frame,31,68,386,339
490c8bf9b24e9395_jpg.rf.284b20b582d01103f29bf25f78d398be.jpg,416,416,Picture-frame,38,15,391,398
45bf53454025c9ee_jpg.rf.27b6cb625b07f84bfa8627894ed108c3.jpg,416,416,Picture-frame,25,15,393,388
2c1f72bac5f4ff9f_jpg.rf.28edc0d0a1458a929ac889b15e7afb1b.jpg,416,416,Picture-frame,18,146,316,412
a2d6f44673bc855d_jpg.rf.29986f4f93f8a98c3cc919d12241f96e.jpg,416,416,Picture-frame,218,278,401,415
eab2d5702835a405_jpg.rf.29110ba675b50af2e66608bf4a0caa5c.jpg,416,416,Picture-frame,39,45,380,386
d2cdcb197baead9f_jpg.rf.2967e3a01d00b6e348a73813b7f6c7ab.jpg,416,416,Picture-frame,141,42,285,198
e6c81b10c9b703be_jpg.rf.2ac8ef064ffd8cd76fb8244a4a79c653.jpg,416,416,Picture-frame,0,42,384,385
0382a258fccd644a_jpg.rf.2997b9937c9b0030f22a34692c468d79.jpg,416,416,Picture-frame,110,27,302,381
d92c8f702baf2f03_jpg.rf.294fd31d54a0c91a2da0765cee28ba9c.jpg,416,416,Picture-frame,53,78,343,376
38995752dd4b5684_jpg.rf.277c005dd29df9807fd4ca7cf3cb56f9.jpg,416,416,Picture-frame,88,6,372,395
ba5b529fcb55aeea_jpg.rf.294b9e0c0d1cc12d44e6393cb62ef96d.jpg,416,416,Picture-frame,21,32,400,367
8d035ba68632d09c_jpg.rf.29ae69f938bb458e2b139b985010e6f1.jpg,416,416,Picture-frame,139,237,239,366
d5e014aa7725904c_jpg.rf.293a773ad5a9a050d35db3f4ebb026b1.jpg,416,416,Picture-frame,150,304,219,415
ca3a3cd3d427ea5b_jpg.rf.2aae0b364cf6540aad4a611811bc7f61.jpg,416,416,Picture-frame,99,0,347,415
9370f993b41b3d38_jpg.rf.2a35abff49b56b1d3fa35fad0f4d9f9d.jpg,416,416,Picture-frame,111,76,256,341
4ea5e79028e0d481_jpg.rf.299fc98fcefd2835cd9e0adb0871df66.jpg,416,416,Picture-frame,22,37,387,380
036f1200d057aacf_jpg.rf.29ff4694a0d97351c5185b8583b49f37.jpg,416,416,Picture-frame,34,49,256,305
a3cb46ff85beb42e_jpg.rf.29fd14bc47aaa4a23cf9d9eef244fa1c.jpg,416,416,Picture-frame,49,98,367,342
89f6f73f7f538e18_jpg.rf.28e90a6936b7cec34c14996ca08bf5a7.jpg,416,416,Picture-frame,166,210,344,331
85707a7bbe4fdbd6_jpg.rf.2abbcfa16ebd00f236df493a257addf1.jpg,416,416,Picture-frame,65,0,388,415
b13aba7832a368b8_jpg.rf.2b7c3791cc39c4ae2e7f3b8c8ecdeacc.jpg,416,416,Picture-frame,7,46,400,376
3670c7a539401c12_jpg.rf.29fbb6bd88ce8ea7a441a6f6f4684a2b.jpg,416,416,Picture-frame,57,98,229,258
500a452b2db890a6_jpg.rf.2c565766a69ed62a8bf55f9805053197.jpg,416,416,Picture-frame,210,228,296,387
cb919c97cc799e0c_jpg.rf.2cc99638f2a1a7f153afec7dd4501f4e.jpg,416,416,Picture-frame,34,57,353,373
9620abc5a61d0e63_jpg.rf.2ce6fbfac9780d06883b1b82acc0210a.jpg,416,416,Picture-frame,72,41,395,383
f57454718ddfa43c_jpg.rf.2bec27a8b85b7face3b8628df836fed3.jpg,416,416,Picture-frame,33,28,378,385
b5fed0104cc7a3d4_jpg.rf.2b3d236fc80341fae286783ca20fe978.jpg,416,416,Picture-frame,0,44,406,343
4eb67ceb206e14f3_jpg.rf.2cce6e7e490aacdce2cac01e368331bc.jpg,416,416,Picture-frame,28,15,390,395
3093bf40c4e1a1ad_jpg.rf.2ded3d736d6b5e0ddb940b35075a6af9.jpg,416,416,Picture-frame,17,0,378,387
7281920dbcb93de4_jpg.rf.2dc94a38bb4016604a392123ba6cbfa3.jpg,416,416,Picture-frame,343,72,405,189
1ddf97e5b33ee7f8_jpg.rf.2dbf05b147640ff0d7f56419b70fbb14.jpg,416,416,Picture-frame,140,84,286,222
6d82a28b88bfa65e_jpg.rf.2d00f63dc0f6891318a995bb5533d700.jpg,416,416,Picture-frame,38,52,386,406
ebfb81d9e0745110_jpg.rf.30760f1cfd787c6f0b27e7d30113f235.jpg,416,416,Picture-frame,76,55,336,365
14d07a46ed4e10b9_jpg.rf.2b912f8761a079bb354141168c93dc5c.jpg,416,416,Picture-frame,274,141,386,223
e7c619e86843931f_jpg.rf.2e61a5aebafc4597953a2a5355ced67d.jpg,416,416,Picture-frame,39,68,382,389
b6525a155871cad6_jpg.rf.30301e1a7afcceeb94892937887c7d8b.jpg,416,416,Picture-frame,8,48,171,299
56a972ef480eb607_jpg.rf.2d452b438a2f240534b0973101e72b6b.jpg,416,416,Picture-frame,14,39,384,370
6b1a98d0c0c5795e_jpg.rf.2cdb83f12298943e6b872f16a44dcb17.jpg,416,416,Picture-frame,63,80,324,290
